Sample	Label	A1BG	A2M	ABHD14A	ABI3BP	ACAN	ACE	ACHE	ACTA1	ACTB	ACTG1	ACTN4	ACVR1B	ACYP2	ADA2	ADAM11	ADAM22	ADAM23	ADAMDEC1	ADAMTS1	ADAMTS4	ADGRB2	ADGRB3	ADGRL1	ADGRL3	ADIPOQ	AEBP1	AFM	AGA	AGRN	AGT	AHCY	AHNAK	AHSG	AJAP1	AK1	ALAD	ALB	ALCAM	ALDH1A1	ALDH1L1	ALDH9A1	ALDOA	ALDOC	AMBP	AMY2B	ANG	ANGPTL7	ANPEP	ANTXR1	ANXA1	ANXA2	ANXA5	ANXA6	AP2B1	APCS	APLP1	APLP2	APOA1	APOA2	APOA4	APOB	APOC1	APOC2	APOC3	APOD	APOE	APOF	APOH	APOL1	APOM	APP	ARF5	ARG1	ARHGDIB	ARMH4	ARSA	ARSG	ART3	ASAH1	ASPH	ASPRV1	ASTN1	ATP1A1	ATP1B1	ATP1B2	ATP5F1A	ATP5F1B	ATP6AP1	ATP6AP2	ATRN	AXL	AZGP1	B2M	B3GALNT1	B3GNT2	B3GNT9	B4GALT1	B4GAT1	BACE1	BAMBI	BASP1	BCAM	BCAN	BCHE	BGN	BID	BLMH	BLVRB	BPGM	BPNT2	BSG	BST1	BTD	BTN2A1	C16orf89	C1QA	C1QB	C1QBP	C1QC	C1QL3	C1QTNF3	C1QTNF4	C1QTNF5	C1R	C1RL	C1S	C2	C3	C3AR1	C3orf62	C4A	C4B	C4BPA	C4BPB	C4orf48	C5	C6	C7	C8A	C8B	C8G	C9	CA1	CA10	CA11	CA2	CA3	CA4	CACHD1	CACNA2D1	CACNA2D2	CACNA2D3	CADM1	CADM2	CADM3	CADM4	CALB1	CALM1	CALML5	CALR	CALY	CAMK2A	CAMK2B	CAMK2D	CAMK2G	CANT1	CANX	CAPG	CAPZA1	CAPZB	CARTPT	CASP14	CAT	CBLN1	CBLN2	CBLN3	CBLN4	CBR1	CCDC126	CCL14	CCN2	CCN3	CD109	CD14	CD163	CD177	CD200	CD248	CD44	CD55	CD59	CD5L	CD74	CD81	CD82	CD84	CD9	CD99	CD99L2	CDH1	CDH10	CDH11	CDH13	CDH15	CDH18	CDH2	CDH20	CDH4	CDH5	CDH6	CDH7	CDH8	CDK13	CDSN	CEL	CELSR2	CEMIP	CETP	CFB	CFD	CFH	CFHR1	CFHR2	CFHR3	CFI	CFL1	CFP	CGREF1	CHAD	CHGA	CHGB	CHI3L1	CHI3L2	CHIT1	CHL1	CHRD	CHRDL1	CHST10	CHST15	CKM	CLEC11A	CLEC3B	CLIC1	CLIC4	CLMP	CLN5	CLSTN1	CLSTN2	CLSTN3	CLU	CNDP1	CNDP2	CNTFR	CNTN1	CNTN2	CNTN3	CNTN4	CNTN6	CNTNAP2	CNTNAP4	CNTNAP5	COCH	COL14A1	COL15A1	COL18A1	COL1A1	COL1A2	COL21A1	COL3A1	COL4A1	COL4A2	COL6A1	COL6A2	COL6A3	COLEC12	COMP	CORO1A	COTL1	CP	CPB1	CPB2	CPE	CPLX2	CPM	CPN1	CPN2	CPQ	CPVL	CRABP1	CRCT1	CRISP3	CRP	CRTAC1	CSF1	CSF1R	CSF2RA	CSN1S1	CSN2	CSPG4	CSPG5	CST3	CST6	CSTA	CSTB	CTBS	CTSA	CTSB	CTSC	CTSD	CTSF	CTSH	CTSL	CTSO	CTSS	CTSZ	CUTA	CXCL16	CYCS	CYTL1	DAG1	DBH	DBI	DCC	DCD	DCN	DDAH1	DDAH2	DDB1	DDR1	DDTL	DDX3X	DGCR2	DIPK1C	DKK3	DLD	DLST	DNASE1L1	DNASE2	DNER	DNPEP	DPP10	DPP6	DPP7	DRP2	DSC1	DSC2	DSC3	DSG1	DSG2	DSG4	DSP	DTD1	DUSP14	DYNLL1	ECM1	ECM2	EDN3	EEF1A1	EEF2	EFCAB14	EFEMP1	EFEMP2	EFNA1	EFNA3	EFNA5	EFNB1	EFNB2	EGFR	EIF4A1	EIF5A	ELFN2	EMCN	ENDOD1	ENO1	ENO2	ENPP2	ENPP4	ENPP5	ENPP6	EPDR1	EPHA10	EPHA4	EPHA5	EPHA7	EPHB2	EPHB6	ERAP1	ERBB4	ESAM	ESD	EXTL2	F10	F11	F12	F13A1	F13B	F2	F5	F9	FABP3	FABP4	FABP5	FAH	FAM171A1	FAM174A	FAM20B	FAM20C	FAM234B	FAM3C	FANK1	FAT2	FBLN1	FBLN2	FBLN5	FBLN7	FBN1	FCGBP	FCGR2A	FCGR3A	FCN3	FETUB	FGA	FGB	FGFR1	FGFR2	FGFR3	FGG	FGL2	FHL1	FKBP1A	FLG	FLG2	FMOD	FN1	FOLR1	FOLR2	FREM2	FRRS1L	FRZB	FSCN1	FSTL1	FSTL3	FSTL4	FSTL5	FUCA1	FUCA2	GAA	GABARAPL2	GALNS	GALNT1	GALNT10	GALNT13	GALNT18	GALNT2	GALNT6	GALNT7	GANAB	GAP43	GAPDH	GAS6	GASK1A	GASK1B	GC	GDA	GDF11	GDI1	GDI2	GFRA1	GFRA2	GGCT	GGH	GGT7	GLDN	GLG1	GLO1	GM2A	GMFB	GNPTG	GNS	GOLIM4	GOLM1	GOLM2	GOT1	GOT2	GPC1	GPI	GPLD1	GPM6A	GPNMB	GPR158	GPR37	GPR37L1	GPX3	GRIA4	GRN	GSN	GSR	GSS	GSTO1	GSTP1	GTF3C3	H1-0	H1-4	H1-5	H2AC11	H2BC11	H2BC12	H4C1	HABP2	HAGH	HAL	HAPLN4	HAVCR2	HBA1	HBB	HBD	HBG1	HBG2	HDHD2	HEG1	HELZ2	HEXA	HEXB	HGFAC	HLA-A	HLA-C	HLA-DRB3	HLA-H	HNRNPK	HP	HPR	HPRT1	HPX	HRG	HRNR	HS6ST3	HSP90AA1	HSP90B1	HSPA13	HSPA1A	HSPA5	HSPA8	HSPB1	HSPE1	HSPG2	HTRA1	HYAL1	HYOU1	ICAM1	ICAM2	ICAM5	ICOSLG	IDH1	IDS	IFI30	IGF2	IGF2R	IGFALS	IGFBP2	IGFBP3	IGFBP4	IGFBP5	IGFBP6	IGFBP7	IGHA1	IGHA2	IGHD	IGHG1	IGHG2	IGHG3	IGHG4	IGHM	IGHV1-18	IGHV1-2	IGHV1-3	IGHV1-46	IGHV1-69D	IGHV2-26	IGHV2-5	IGHV3-13	IGHV3-15	IGHV3-30	IGHV3-33	IGHV3-35	IGHV3-38	IGHV3-43	IGHV3-49	IGHV3-64D	IGHV3-7	IGHV3-72	IGHV3-74	IGHV3-9	IGHV4-28	IGHV4-61	IGHV5-10-1	IGHV5-51	IGHV6-1	IGKC	IGKV1-5	IGKV1-6	IGKV1-8	IGKV1D-13	IGKV1D-33	IGKV2-28	IGKV2-29	IGKV2D-24	IGKV3-20	IGKV3-7	IGKV3D-11	IGKV3D-15	IGKV3D-20	IGKV4-1	IGKV6D-21	IGLC2	IGLC6	IGLC7	IGLL1	IGLL5	IGLON5	IGLV1-40	IGLV1-47	IGLV1-51	IGLV10-54	IGLV2-11	IGLV2-14	IGLV2-18	IGLV2-23	IGLV2-8	IGLV3-10	IGLV3-19	IGLV3-21	IGLV3-27	IGLV3-9	IGLV4-60	IGLV4-69	IGLV5-45	IGLV6-57	IGLV7-43	IGLV8-61	IGSF1	IGSF21	IGSF8	IL18BP	IL1RAP	IL1RN	IL6ST	IMPA1	INAFM2	ISLR	ISLR2	ITGBL1	ITIH1	ITIH2	ITIH3	ITIH4	ITIH5	ITM2B	IVL	JAG1	JAM2	JAM3	JCHAIN	JUP	KCT2	KIAA0319	KIAA0319L	KIAA1549L	KIAA1958	KIT	KLK10	KLK11	KLK6	KLKB1	KNG1	KPRP	KRT1	KRT10	KRT13	KRT14	KRT16	KRT17	KRT19	KRT2	KRT27	KRT3	KRT31	KRT32	KRT33B	KRT34	KRT35	KRT36	KRT37	KRT39	KRT4	KRT40	KRT5	KRT6A	KRT6B	KRT6C	KRT71	KRT73	KRT74	KRT75	KRT76	KRT77	KRT78	KRT79	KRT8	KRT80	KRT82	KRT83	KRT84	KRT85	KRT86	KRT9	KRTAP11-1	KRTAP13-2	KRTAP16-1	KRTAP2-3	KRTAP29-1	KRTAP3-3	KRTAP4-6	KRTAP4-9	KRTAP6-1	L1CAM	LAIR1	LAMA2	LAMA4	LAMA5	LAMB1	LAMB2	LAMC1	LAMP1	LAMP2	LAMP5	LAP3	LAYN	LBP	LCAT	LCE3D	LCN1	LCP1	LDHA	LDHB	LDLR	LFNG	LGALS1	LGALS3BP	LGALS7	LGMN	LINGO1	LINGO3	LIPA	LMAN1	LMAN2	LMNA	LPA	LRG1	LRP1	LRP11	LRP1B	LRP8	LRRC10B	LRRC15	LRRC4	LRRC4B	LRRN1	LRRTM2	LRTM2	LSAMP	LTA4H	LTBP1	LTBP2	LTBP4	LTF	LUM	LUZP2	LY6H	LYNX1	LYVE1	LYZ	MAG	MAN1A1	MAN1B1	MAN1C1	MAN2A1	MAN2A2	MAN2B1	MAN2B2	MANBA	MANEAL	MANSC1	MARCKS	MASP1	MASP2	MATN2	MB	MCAM	MDGA1	MDH1	MDH2	ME1	MEGF10	MEGF8	MEGF9	MENT	MERTK	MFAP2	MFAP4	MFGE8	MGAT1	MGP	MIA	MIF	MINPP1	MLEC	MMP2	MMRN2	MOG	MRC1	MRC2	MSLN	MSN	MST1	MSTN	MT2A	MT3	MXRA7	MXRA8	MYDGF	MYH9	MYOC	MYRF	NACA	NAGA	NAGLU	NAXE	NBL1	NCAM1	NCAM2	NCAN	NCCRP1	NCR3LG1	NCSTN	NDRG2	NDRG4	NDST1	NECTIN1	NECTIN3	NEFL	NEFM	NEGR1	NELL2	NENF	NEO1	NEU1	NFASC	NGFR	NHLRC3	NID1	NID2	NKPD1	NLGN1	NLGN2	NME2	NOTCH1	NOTCH3	NPC2	NPDC1	NPEPPS	NPPC	NPTN	NPTX1	NPTX2	NPTXR	NRCAM	NRG3	NRN1	NRP1	NRP2	NRXN1	NRXN2	NRXN3	NSF	NTM	NTNG1	NTRK2	NTRK3	NUCB1	NUCB2	NUTF2	NXPH1	NXPH4	OAF	OBP2A	OGN	OLFM1	OLFML2A	OLFML3	OMD	OMG	OPCML	ORM1	ORM2	OSCAR	P4HB	PABPC1	PAM	PAPLN	PAPPA2	PARK7	PCDH1	PCDH10	PCDH17	PCDH7	PCDH8	PCDH9	PCDHAC2	PCDHGC3	PCDHGC5	PCMT1	PCOLCE	PCSK1	PCSK1N	PCSK2	PCSK9	PCYOX1	PDGFB	PDGFRB	PDIA3	PDIA4	PDIA6	PEBP1	PEBP4	PENK	PEPD	PF4	PFN1	PGAM1	PGK1	PGLS	PGLYRP2	PGM1	PGRMC1	PHPT1	PI16	PIANP	PIK3IP1	PILRB	PIP	PITHD1	PKM	PKP1	PKP3	PLA2G15	PLBD2	PLD3	PLD4	PLEKHA2	PLEKHB1	PLG	PLOD1	PLOD3	PLTP	PLXDC1	PLXDC2	PLXNA1	PLXNB1	PLXNB2	PNP	PODXL2	POF1B	POMGNT1	PON1	POTEE	PPBP	PPIA	PPIB	PPIC	PPIE	PPP5C	PRCP	PRDX1	PRDX2	PRDX6	PRELP	PRG4	PRH1	PRKCSH	PRL	PRNP	PROC	PROCR	PROS1	PROZ	PRRT1	PRRT2	PRRT3	PSAP	PSAT1	PSMA3	PSMA5	PSMA6	PSMB6	PTGDS	PTMA	PTN	PTPRD	PTPRF	PTPRG	PTPRJ	PTPRK	PTPRM	PTPRN	PTPRN2	PTPRR	PTPRS	PTPRT	PTPRZ1	PVALB	PVR	PZP	QDPR	QPCT	QSOX1	QSOX2	RAB8B	RAET1L	RAN	RARRES2	RBP3	RBP4	RCN1	RELN	RGMA	RGMB	RIDA	RNASE1	RNASE2	RNASE4	RNASE6	RNASET2	RNF13	RNH1	ROBO1	ROBO2	ROBO4	RPL12	RPL15	RPS13	RPS15A	RPS2	RPS3	RPS7	RPSA	RTN3	RTN4R	RTN4RL1	RTN4RL2	S100A1	S100A11	S100A14	S100A16	S100A4	S100A6	S100A7	S100A8	S100A9	S100B	SAA2	SAA4	SBSN	SCG2	SCG3	SCG5	SCN1B	SCN2B	SCN3B	SCN4B	SCRG1	SCUBE2	SDCBP	SDF4	SECTM1	SEL1L	SELENBP1	SELENOM	SELENOP	SELL	SEMA3B	SEMA3C	SEMA3G	SEMA4B	SEMA4D	SEMA6A	SEMA6B	SEMA6D	SEMA7A	SERPINA1	SERPINA10	SERPINA3	SERPINA4	SERPINA5	SERPINA6	SERPINA7	SERPINB12	SERPINB3	SERPINB5	SERPINC1	SERPIND1	SERPINE2	SERPINF1	SERPINF2	SERPING1	SERPINI1	SEZ6	SEZ6L	SEZ6L2	SFN	SFRP4	SGCE	SH3BGRL	SH3BGRL3	SHBG	SHH	SHISA6	SHISA7	SHROOM3	SIAE	SIGLEC14	SIRPA	SIRPB1	SKP1	SLC25A5	SLC2A1	SLC38A10	SLC39A10	SLC39A12	SLC3A2	SLC4A1	SLC5A5	SLIT1	SLITRK1	SLITRK2	SLITRK3	SLITRK4	SLITRK5	SLPI	SMOC1	SMPDL3A	SMPDL3B	SNED1	SOD1	SOD2	SOD3	SORCS1	SORCS3	SORL1	SORT1	SPARC	SPARCL1	SPINK6	SPINT1	SPINT2	SPOCK1	SPOCK2	SPOCK3	SPON1	SPON2	SPP1	SPRING1	SPRR1B	SPRR2D	SPTA1	SRGN	SRPX	SSC5D	SST	ST6GAL2	ST6GALNAC1	ST8SIA3	STAB1	STC2	SUMO3	SUSD5	SYT1	TAFA2	TAFA5	TAGLN	TALDO1	TBCA	TCN2	TF	TFRC	TGFBI	TGFBR2	TGFBR3	TGM1	TGM3	TGOLN2	THBS1	THBS2	THBS4	THY1	TIMP1	TIMP2	TIMP4	TKT	TM9SF3	TMED7	TMEM132A	TMEM132B	TMEM132C	TMEM132D	TMEM132E	TMEM198	TMEM25	TMSB4X	TNC	TNFRSF1A	TNFRSF21	TNFSF13B	TNR	TNXB	TPBG	TPI1	TPM4	TPP1	TREM2	TTR	TUBA1A	TUBA1B	TUBB2A	TUBB4B	TWSG1	TXN	TXNDC17	TXNDC5	TXNRD1	TYMP	TYRO3	UBB	UBE2V2	UCHL1	UNC5B	UNC5C	VASN	VCAM1	VCAN	VCL	VCP	VGF	VIM	VLDLR	VNN1	VSIG4	VSIG8	VSTM2A	VSTM2B	VTN	VWF	WARS1	WBP2	WDR1	WFDC1	WFDC2	WFIKKN2	XP32	XXYLT1	XYLT1	YIPF3	YWHAB	YWHAE	YWHAG	YWHAQ	YWHAZ
TN_CSF_062617_02	H	159856284	105462748	NA	NA	NA	NA	NA	NA	6724781	NA	NA	NA	NA	4731682	2050006.4	5912658.4	NA	NA	2884668.5	NA	10852877	NA	3818645.9	2861536.95	NA	NA	40440876	1717646.1	12991647	68168044	NA	NA	105806944	NA	NA	NA	324196512	8632057	NA	NA	NA	9389055.25	8653032	13725002	877678.95	NA	NA	1290146.1	NA	NA	4600773.75	1040324.9	NA	NA	NA	35499908	7321835	133164168	76319629	44761544	8650324	40211011	8604494	10813355	180228080	530899679	NA	7014145	1862875.2	13366726	27731500	NA	NA	NA	8354185.25	1208882.65	NA	5438970	3024475.5	NA	NA	NA	NA	NA	NA	NA	NA	8329060.4	NA	9100234.75	11082681	29659921	165792832	NA	NA	NA	NA	30270986	NA	NA	5221768.75	NA	13360500	1985443.8	NA	NA	3577469	NA	NA	NA	NA	NA	9923816	NA	3713845.2	NA	9265798	NA	41056240	NA	NA	NA	NA	15545705.5	1055197.8	15705939.5	7456813.25	67475816	NA	NA	69802512	33866511	4069669.25	NA	28505800	5174480.25	1103567.9	14196462	4894559.9	4680153.5	6786165	14662281	16017218	NA	NA	989173.3	2822299.2	9744046	3408944.5	12130948	4203962.25	NA	17184427	10276100	6700838	28874045	3388498.8	11650550	NA	30315364	NA	10640314	5032647.25	4405884.25	2351032.5	4899323	NA	NA	NA	NA	NA	3470833	1959265	5317245	2047612.8	9862543	12996251	NA	NA	NA	NA	6418013	1196492.45	13671326	7845457.25	NA	NA	NA	125711296	16970854	71661856	NA	NA	6517566.75	NA	NA	8859007	NA	7844023.5	946016.75	NA	NA	10214839.5	NA	1155835.5	3663106.5	NA	NA	2023772.5	2746470.8	NA	2617137.5	NA	NA	NA	NA	NA	NA	33137260	4755165.5	12866151.5	NA	4173626.5	NA	4869454	NA	NA	2616054.5	NA	49334172	18282715	23122942	512513.2	NA	23301348	NA	NA	NA	NA	NA	NA	20783478	NA	NA	1230832.1	6760563	46176560	NA	8863607.5	87410636	52352400	NA	12113821.5	28334408	12846918.5	540077	4188258.15	1793601.1	3760388	6573731.75	NA	10864158	NA	NA	5824041	8803225.5	6305618	NA	5674078.75	NA	NA	6315316.5	NA	2827475	4962487.5	NA	NA	NA	44733772	NA	5809488	17936203.5	NA	NA	NA	4723888.5	6414242.5	10183112.5	NA	NA	2304933.2	NA	15278010	5952968.5	14204556.5	NA	6339679	10333053.65	1564365.4	61229508	46576952	NA	1215430.1	NA	12228597	NA	4165070.2	6065064	20216339	2755896.35	6741256	12247241	NA	4908613	13737724	8426465.75	NA	7459694	NA	7004103.75	1147156.85	NA	NA	4590841.5	9703740.45	2636559.5	NA	NA	1875110.5	NA	NA	NA	NA	56557314	2319673.8	NA	NA	10151543	5864659.75	NA	NA	3825788.4	14204489	NA	6113762.5	5907231	NA	2014282	NA	NA	1158568.1	NA	NA	NA	7769593	NA	1142592.5	NA	NA	NA	15125589	NA	28446060	NA	NA	NA	3066091.8	NA	NA	NA	NA	NA	18490315	2833481	2381353	44828986	2538491.5	4855245.6	2781232.5	NA	NA	10400466	NA	2442346.5	NA	NA	10973050	NA	NA	NA	11477065	4224241.5	NA	4489636	NA	NA	8349276	3736619.5	NA	NA	NA	NA	1878202.6	NA	12725969	NA	NA	NA	25859688	NA	6995178	22852794	5124795.65	4221655.5	NA	632500.2	6699744	NA	6194463	1634048.9	1309495.95	11196466	9767509	9827108	10382759.25	NA	16740837	NA	NA	NA	NA	12418513.5	7191959.5	15588800.5	11864008	7424165.5	NA	NA	NA	NA	3358039.2	NA	1986099.25	NA	5016019.1	7678853	NA	NA	1675236	NA	NA	NA	NA	NA	NA	NA	NA	709795.4	8285398.5	1922444.3	NA	4141111.5	65717132	2547541.25	NA	709936.1	NA	NA	NA	NA	18989252	3003458.5	4705485	NA	NA	35369658	NA	NA	3397441.8	2018150.5	7763198	NA	12820748.5	1713188.8	1794438	1747405.75	2728508	3168499.35	NA	NA	NA	13985164	39763208	5497691	NA	30974729	NA	NA	NA	1767730.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	139380920	159772928	5997842.5	NA	NA	NA	NA	NA	4977537.75	6618473.5	NA	NA	NA	NA	NA	5636073.5	127588096	NA	NA	95885952	15478640.5	635326.56	465628.06	NA	2028684.8	NA	NA	6335660.5	NA	NA	NA	3996033.75	NA	NA	271329.56	NA	NA	NA	1737855.2	NA	6192323.5	NA	25027456	NA	7288977	NA	NA	NA	NA	13109267	16317988	51095628	NA	NA	62312232	81187704	29128289	4299867	37981160	NA	9801839	NA	13427703	NA	NA	NA	NA	3622181.5	22078012	19445773	NA	NA	NA	2137005.35	NA	19197826	10532288	4993714.5	3218066.8	4781170.5	7616085	NA	NA	29536328.25	194820152	NA	10367147	NA	NA	NA	NA	102904728	9790349	93926184	74554704	57983796	1765966.8	12967808	16076653	NA	110528600	NA	NA	NA	28195046	12001266.5	NA	14183194.5	11551283	NA	NA	NA	NA	NA	NA	21307664	12143302	15889174	11049981	NA	NA	3799064.5	NA	NA	NA	NA	NA	1478406.9	NA	NA	NA	NA	2309655	1858112	24365434	13444210	NA	NA	13365886	29465996	2568829.5	8240715.25	2304420.2	NA	NA	NA	2761304.5	NA	8951699	3831823.25	NA	NA	NA	NA	NA	5955970.25	NA	NA	99770632	6665526.5	23582198	30675614	76743148	97965472	2218903.5	17668011	15492980.5	13025001	NA	28250278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4507620	NA	33679316	16784200	8344623	112220000	NA	60958656	NA	NA	NA	1285535.4	NA	NA	10314106	1247307.5	NA	NA	NA	NA	NA	35121972	NA	NA	NA	NA	NA	NA	NA	NA	NA	3267245.8	1372403.2	1171026.4	NA	NA	2047156.1	1104927.2	1597757	33883012.75	92280176	NA	NA	NA	NA	6187567.5	NA	NA	NA	4851800.6	20185530	NA	NA	NA	111130784	NA	391387.78	4867318.25	NA	NA	NA	14125191	NA	NA	63967960	3163355.65	NA	NA	NA	NA	NA	NA	8925122	NA	NA	NA	77569704	NA	NA	NA	NA	NA	22808432	NA	5512453.5	15475728	25521177	5064361.5	NA	5232247	NA	NA	NA	2401086.2	NA	NA	4125452.5	NA	1340779.5	536563.25	14799458	NA	NA	3061256.875	12473674	NA	16825907	NA	NA	4080853.5	4269321	2640016.5	NA	NA	NA	10337970	6713086	NA	NA	NA	NA	NA	3139558	3904048.5	2690932.5	NA	NA	1136065.9	NA	NA	NA	NA	2113970.5	5113357.375	NA	NA	NA	NA	NA	NA	NA	NA	1873014	9469520	63905944	29547558	10298877.5	9623979.5	NA	NA	2185899.3	NA	NA	NA	NA	NA	NA	NA	15130966	30888162	NA	7936088.5	826126.6	8868163	NA	NA	2424140.5	1782337.6	NA	3129565.8	2043445.6	NA	NA	NA	92388756	NA	1454986	NA	7561890.75	7475808.5	2845034.8	9967934	33908070	NA	NA	5007166	NA	3968735.9	12461322	6162139	NA	63453422	753157.3	11644756	4518616	4438164	NA	NA	NA	NA	NA	NA	20776795	NA	NA	NA	11011209	17141786	31008568	211546296	124900664	NA	NA	NA	9051782	NA	NA	6195062.5	1492117.15	NA	NA	NA	NA	1963014.85	NA	NA	660220	NA	10661641	1008358.3	4125835.25	NA	NA	NA	NA	2203232.5	NA	NA	NA	21610617	11237273	9412460.25	NA	NA	NA	4245063	6413805	NA	6029387	NA	NA	NA	5957863.25	NA	18987644	NA	4348123	NA	17388842	NA	NA	1987134.1	NA	4628542	4316021.75	NA	NA	11809536	1687731.6	NA	4955758.75	NA	4047623.5	NA	3487092.5	3316283.35	NA	8846630	NA	NA	10756379	NA	NA	9381248.5	10511470	4080554.4	NA	NA	14410816	NA	4921294.5	NA	NA	NA	NA	5837443.75	NA	29874638	NA	5163701.5	9325893.75	833619.1	NA	NA	NA	24725998	NA	NA	NA	NA	NA	228954080	NA	NA	2736449	4251437	6332130	NA	NA	NA	6291223.25	NA	NA	2391477.2	NA	14182156	1977381	4328473.5	1927824	7019193	2354927.5	1282012.63	NA	NA	NA	NA	NA	778964.75	13711969.5	NA	7924980	NA	662048.75	NA	55071898	1586365.1	NA	7745324.5	10685043.5	467632.56	NA	4689870.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3012267	3682565.5	4991632	NA	NA	NA	NA	NA	NA	332244	NA	NA	NA	NA	37402324	NA	3488651	8046871	NA	NA	NA	NA	NA	NA	NA	1761100.95	1560813.5	NA	NA	4192406.2	NA	6019547	8128032	NA	NA	NA	NA	NA	2603396.5	NA	NA	16566022.5	151282896	NA	23241440	6092481	NA	57941832	12765187	NA	NA	NA	51470424	8870724.25	NA	198190144	9750465	110451820	9057133.5	6020327.25	7756754	6503069	NA	NA	NA	NA	2678991.2	NA	NA	16049263.5	NA	NA	5001703.5	NA	61555512	NA	NA	NA	NA	NA	2659753.8	4453111.5	2727564.35	NA	1341584.35	NA	6485244	NA	NA	NA	NA	NA	NA	4308518.75	5144513.5	NA	106410352	3476849.6	45643496	NA	NA	4987355.5	NA	32501171	46365636	6567751	NA	12668854	2448675.2	4374651	NA	2630490	NA	27994922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	349396.53	2053351.5	11104136	NA	NA	NA	NA	1519495.2	NA	NA	271347008	NA	2448370.35	NA	NA	NA	NA	16152433	NA	548479.75	NA	136304704	3686842.2	3957101.8	NA	NA	NA	NA	5833407	NA	NA	NA	NA	NA	NA	13705645	NA	NA	3507226.65	NA	3228151	2605574.5	NA	14768687	NA	2759138	NA	142948960	NA	NA	NA	NA	3132539.2	5811755.75	NA	NA	NA	NA	11830616.25	36493220	NA	NA	NA	NA	2163314.96	778641.5	6987667	NA	NA	9463399	NA	NA	NA	2555090.8	NA	11231554	2923786.3	14587796	NA	NA	NA	NA	NA	2068457.4	4382904.5	34558256	NA	NA	101697720	NA	1934117.3	1087044.1	NA	3512088.5
